,date,startup,vertical,subvertical,city,investor,round,amount
1718,2016-05-23,Hoppingo,ecommerce,Fashion Discovery platform,delhi,vCommission,Seed/Angel,0.712
1719,2016-05-24,Eatonomist,ecommerce,Food Delivery Platform,delhi,MCube Capital Advisors Pvt Ltd,Seed/Angel,0.0
1720,2016-05-24,Goalwise,ecommerce,Online investment platform,bangalore,Undisclosed HNIs,Seed/Angel,8.0
1721,2016-05-25,Roast,ecommerce,Mobile entertainment App,delhi,Indian Angel Network,Seed/Angel,0.0
1722,2016-05-25,Address Health,health,Pediatric Primary Healthcare Network,bangalore,Gray Matters Capital,PrivateEquity,12.0
1723,2016-05-25,Arcatron Mobility,tech,Mobility Devices for differently abled,pune,Sudhir Mehta,Seed/Angel,0.8
1724,2016-05-25,SheThePeople,ecommerce,Digital platform for Women,delhi,Anand Mahindra,Seed/Angel,0.0
1725,2016-05-26,Cleartax,ecommerce,Online Income Tax Filing platform,bangalore,"FF Angel, Sequoia Capital",PrivateEquity,16.0
1726,2016-05-26,Consure Medical,health,Medical Devices Kit manufacturer,delhi,"Accel Partners, Indian Angel Network, India Innovation Fund India Venture Partners",PrivateEquity,0.0
1727,2016-05-26,mChamp,ecommerce,Celebrity Entertainment Contest App,delhi,MoMagic Technologies,Seed/Angel,3.8
1728,2016-05-27,Pianta,ecommerce,Online healthcare service discovery platform,bangalore,"Kunal Shah, Sandeep Tandon",Seed/Angel,0.0
1729,2016-05-30,Vahanalytics,tech,Safe driving Analytics platform,mumbai,"Anirudh Damani, Vikram Lakhotia",Seed/Angel,1.6
1730,2016-05-31,Play Your Sport,ecommerce,Location based Sports & Fitness Discovery App,delhi,Ashish Gupta and other undisclosed investors,Seed/Angel,0.0
1731,2016-05-31,Koovs,ecommerce,Apparel & Lifestyle eTailer,delhi,HT Media Ltd,PrivateEquity,35.2
1732,2016-05-31,CCavenue,ecommerce,Payment Gateway,mumbai,NSI Infinium Global Pvt. Ltd,PrivateEquity,71.2
1733,2016-05-31,1mg,ecommerce,Online Pharmacy,delhi,HBM Healthcare Investments,PrivateEquity,0.0
1734,2016-05-31,Tpot,food,QSR Chain,delhi,Ashish Gupta,Seed/Angel,0.0
1735,2016-05-31,MachaDalo,ecommerce,Hyperlocal Advertising Platform,mumbai,Undisclosed Investors,Seed/Angel,1.4
1736,2016-04-01,Dil Mil,ecommerce,Matchmaking Mobile App,bangalore,"Nelstone Ventures, Transmedia Capital, Maiden Lane Ventures, CSC Upshot & Angel investors",PrivateEquity,21.6
1737,2016-04-01,PicsDream,ecommerce,Online Marketplace for Photographers,delhi,Raman Roy,Seed/Angel,0.0
1738,2016-04-01,Process 9,ecommerce,online translation and transliteration,delhi,"Indian Angel Network, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, and Ajai Chowdhry",Seed/Angel,0.0
1739,2016-04-04,Housing,ecommerce,Real Estate Portal,mumbai,Vineet Singh,PrivateEquity,0.0
1740,2016-04-04,Roll Mafia,food,Rolls & Biryanis QSR chain,pune,Equentia Natural Resource & Other undisclosed investors,Seed/Angel,0.0
1741,2016-04-04,Hungama,ecommerce,Digital Media Entertainment Portal,mumbai,Xiaomi Inc,PrivateEquity,200.0
1742,2016-04-04,Highway Delite,ecommerce,Various Highway Help Services,bangalore,N.S. Raghavan Centre for Entrepreneurial Learning,Seed/Angel,0.0
1743,2016-04-05,Cult Fitness,health,Healthcare training programs,bangalore,Mukesh Bansal,Seed/Angel,0.0
1744,2016-04-05,Haptik,tech,Personal Assistant App,mumbai,Times Internet Ltd,PrivateEquity,0.0
1745,2016-04-05,Servify,ecommerce,Gadget & Appliances Service App,mumbai,"Blume Ventures, Barkawi Holdings GmbH, TM Service Technology Holdings GmbH",PrivateEquity,0.0
1746,2016-04-06,Shipsy,transport_mobility,Logistics Solutions,delhi,DTDC Express Ltd,PrivateEquity,8.0
1747,2016-04-06,gear6,ecommerce,Online bike service and repairs platform,bangalore,Ninestarter,Seed/Angel,4.0
1748,2016-04-06,MyGlamm,ecommerce,Mobile based on-demand Beauty Services platform,mumbai,L\\xe2\\x80\\x99Occitane,PrivateEquity,48.0
1749,2016-04-06,Petoo,ecommerce,Online Food Delivery Platform,bangalore,Axilor Ventures,PrivateEquity,8.0
1750,2016-04-07,Truly Social,ecommerce,Mobile Gaming Studio,foreign,Nazara Technologies Pvt Ltd,PrivateEquity,0.0
1751,2016-04-08,Little Black Book,ecommerce,"Curated Food, event & Lifestyle guide",delhi,"IDG, Indian Angel Network",Seed/Angel,0.0
1752,2016-04-08,Vahan,edtech,Mobile Education Platform,chennai,Villgro,Seed/Angel,0.0
1753,2016-04-08,imedilane,ecommerce,Online Health Diagnosis platform,delhi,"Mahendra Patel, Nilender Chauhan",Seed/Angel,0.32
1754,2016-04-11,Living Local,ecommerce,Social discovery platform,mumbai,Rattan Chadha,Seed/Angel,1.6
1755,2016-04-11,Vegfru,ecommerce,Online Fruit & Vegetable Marketplace,delhi,Wingify,Seed/Angel,0.0
1756,2016-04-11,Oyo,ecommerce,Online Branded Budget Room Booking Service,delhi,"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, DSG Consumer Partners and Venture Nursery",PrivateEquity,800.0
1757,2016-04-11,PriceRaja,ecommerce,Price Comparison Portal,delhi,Prashant Puri,Seed/Angel,2.4
1758,2016-04-12,MagicX,ecommerce,On-Demand Task Management App,bangalore,"Kris Gopalakrishnan, Dr. Ranjan Pai",Seed/Angel,8.0
1759,2016-04-12,Happydemic,ecommerce,Artist Discovery & Booking platform,mumbai,Shaan,Seed/Angel,0.0
1760,2016-04-12,LenDenClub,fintech,Peer-to-Peer Lending Platform,mumbai,"Anirudh Damani, Daud Ali, Narendra Karnavat, Vikas Kapoor, Vikram Lakhotia, Krishna Jhunjhunwaala, Jayesh Shah",Seed/Angel,0.0
1761,2016-04-12,Indi,ecommerce,Video Social Network,unknown,Anil Kapoor,Seed/Angel,0.0
1762,2016-04-13,Legalraasta,ecommerce,Online legal Services for Startups,delhi,"Pravin Khandelwal, Yatin Kumar Jain",Seed/Angel,8.0
1763,2016-04-13,RainCan,ecommerce,Subscription-based grocery delivery Mobile App,pune,Dr. Aniruddha Malpani,Seed/Angel,1.2
1764,2016-04-13,Hippily,ecommerce,Fashion ECommerce App,mumbai,"Dr. Sridhar Ramaswamy, Rakesh Mathur",Seed/Angel,2.0
1765,2016-04-13,kredX,ecommerce,Invoice discounting\\xc2\\xa0 Marketplace,bangalore,"Prime Venture Partners,",Seed/Angel,6.0
1766,2016-04-14,Wedwise,ecommerce,Wedding related services community,delhi,StartUp Equity Partners,Seed/Angel,0.0
1767,2016-04-14,BeaconsTalk,tech,contextual mobile advertising,mumbai,"Rajeev Agrawal, Prashant Gooty",Seed/Angel,0.8
1768,2016-04-15,Deal 4Loans,ecommerce,Loan Comparison Portal,delhi,"Ram Shriram, Neeraj Arora, Puru Vashishtha",Seed/Angel,0.0
1769,2016-04-15,RenewBuy,ecommerce,Online Car & Bike Insurance Comparison portal,delhi,Mount Nathan Advisors,Seed/Angel,8.0
1770,2016-04-15,Blue Box Media,ecommerce,Online Tech Portals,jaipur,"Mahavir Pratap Sharma, Ajay Data, Yogesh Chaudhary, Sanjay Phophaliya, Siddharth Agarwal, Kamal Kothari",Seed/Angel,0.0
1771,2016-04-15,Vyomo,ecommerce,On-Demand Beauty Service provider,delhi,Naturals Salon Chain,PrivateEquity,120.0
1772,2016-04-15,Organicshop,ecommerce,Marketplace for organic products,jaipur,"Vivek Nathani, Yogesh Chaudhary, Mahavir Pratap Sharma, Kamal Kothari, H C Jain",Seed/Angel,0.0
1773,2016-04-15,MInd Your Fleet,ecommerce,Car Rental Software,delhi,Undisclosed Investors,Seed/Angel,0.0
1774,2016-04-15,NestAway,ecommerce,Furnished Home Rental Platform,bangalore,Tiger Global,PrivateEquity,240.0
1775,2016-04-15,Tapchief,ecommerce,Expert Advice Platform,bangalore,Vijay Shekhar Sharma,Seed/Angel,1.2
1776,2016-04-18,Rapido,ecommerce,Bike Aggregator App,bangalore,"Pawan Munjal, AdvantEdge Partners, Astarc Ventures",PrivateEquity,0.0
1777,2016-04-18,Yufta,ecommerce,Women\\xe2\\x80\\x99s Fashion ECommerce Portal,bangalore,Ajay Data & other HNIs,Seed/Angel,0.0
1778,2016-04-18,Smytten,ecommerce,Online Discovery and Shopping Platform,delhi,Rajan Anandan,Seed/Angel,0.0
1779,2016-04-18,Houssup,ecommerce,interior design and home furnishing portal,jaipur,"Mitin Patel, Gaurav Agarwal",Seed/Angel,0.0
1780,2016-04-18,Jugnoo,ecommerce,On-demand Delivery & Logistics platform,chandigarh,Paytm & existing investors,PrivateEquity,80.0
1781,2016-04-18,Tork Motocycles,transport_mobility,Electric Motorcycle Manufacturer,pune,"Bhavish Aggarwal, Ankit Bhati",Seed/Angel,0.0
1782,2016-04-19,Betaout,ecommerce,customer intelligence and marketing automation platform,delhi,"Stanford Angels, LetsVenture, Chennai Angels, Hyderabad Angels, Mumbai Angels",PrivateEquity,12.0
1783,2016-04-19,DriversCart,ecommerce,on-demand chauffeur provider,chennai,ah! Ventures,Seed/Angel,3.6
1784,2016-04-19,LensKart,ecommerce,Eyewear etailing platform,delhi,Ratan Tata,PrivateEquity,0.0
1785,2016-04-19,CollegeDekho,ecommerce,College & Student information platform,delhi,Man Capital,PrivateEquity,16.0
1786,2016-04-19,OYOfit,ecommerce,Fitness Services Aggregator platform,bangalore,RN Agarwal,Seed/Angel,0.0
1787,2016-04-19,Oliveboard,ecommerce,Online exam practice & preparation platform,bangalore,India Educational Investment Fund,PrivateEquity,0.0
1788,2016-04-19,Simplilearn,ecommerce,Online certification platform,bangalore,Brand Capital,PrivateEquity,0.0
1789,2016-04-20,1mg,ecommerce,Online Pharmacy,delhi,"Maverick Capital Ventures, Sequoia Capital, Omidyar Network",PrivateEquity,120.0
1790,2016-04-20,Fashalot,ecommerce,Fashion and Store discovery mobile app,delhi,"YourNest Angel Fund, Rajul Garg",Seed/Angel,0.0
1791,2016-04-20,Broomberg,ecommerce,Cleaning Services Provider,delhi,Undisclosed Angel investors & HNIs,Seed/Angel,0.0
1792,2016-04-21,m,ecommerce,Loyalty rewards platform,mumbai,"Blume Ventures, Adil Allana, Aprameya Radhakrishna, Gautam Ivatury, Signal Point Partners",Seed/Angel,0.0
1793,2016-04-21,Yufta,ecommerce,hyperlocal fashion retail platform,jaipur,Ajay Data & undisclosed HNIs,Seed/Angel,0.0
1794,2016-04-21,mishTag,ecommerce,"Style, Fashion Discovery Mobile app",delhi,"M&Y Partners, SVG Media, Anthil Ventures & others",Seed/Angel,0.0
1795,2016-04-21,Advanced Structures India,transport_mobility,Automotive Design and Engineering company,bangalore,GirnarSoft,PrivateEquity,0.0
1796,2016-04-22,Licious,ecommerce,Mobile based Meat ordering App,bangalore,Mayfield India II Management Ltd,PrivateEquity,24.0
1797,2016-04-22,Knolskae,ecommerce,Educational Gamification & Simulation platform,bangalore,"Inventus Capital Partners, HR Fund",PrivateEquity,0.0
1798,2016-04-22,Druva,tech,Converged Backup & Data Protection Solutions for Enterprises,pune,"NTT Finance, Telephone Corporation",PrivateEquity,0.0
1799,2016-04-22,TOKO Innovation Studios,ecommerce,Children\xe2\x80\x99s Entertainment Games & Products,delhi,Indian Angel network,Seed/Angel,3.6
1800,2016-04-25,Commut,ecommerce,Shuttle Service Provider,hyderabad,50K Ventures,Seed/Angel,1.6
1801,2016-04-25,intouchapp,ecommerce,Contact Management Mobile App,pune,Blume Ventures,Seed/Angel,0.0
1802,2016-04-25,Dropkaffe,food,Ready-to-Drink Beverage Producer,bangalore,"GrowthStory, Apurva Salapuria, Hitesh Oberoi, Sidharth Pansari, Nirupa Shankar",Seed/Angel,4.4
1803,2016-04-26,Transerv,ecommerce,Digital Payments platform,mumbai,"IDFC SPICE Fund, Micromax Informatics",PrivateEquity,120.0
1804,2016-04-26,ClearTax,ecommerce,Online filing of Tax returns,bangalore,"Max Levchin, Scott Banister",PrivateEquity,10.4
1805,2016-04-26,Roposo,ecommerce,Social Fashion ECommerce Discovery platform,delhi,Bertelsmann India Investments,PrivateEquity,120.0
1806,2016-04-27,MilkBasket,ecommerce,Micro Grocery Delivery Platform,delhi,EVC Ventures,Seed/Angel,4.0
1807,2016-04-27,CareonGO,ecommerce,Online Pharmacy,unknown,"Farooq Oomerbhoy, Anupam Mittal, Anand Mittal, Ravi Garikipati, Vibhu Garg, Singapore Angel Network, Konglo Ventures",Seed/Angel,0.0
1808,2016-04-27,RailYatri,ecommerce,Train Related Information portal,delhi,"Nandan Nilekani, Helion Ventures, Omidyar Networks, Blume Ventures",PrivateEquity,0.0
1809,2016-04-27,ICHR,ecommerce,Mobile based Children health Information app,delhi,Undisclosed,Seed/Angel,3.6
1810,2016-04-27,Murgency,ecommerce,Medical Emergency Response App,mumbai,Axilor Ventures,PrivateEquity,0.0
1811,2016-04-28,The Wedding Brigade,ecommerce,Online Wedding Information Portal,mumbai,Blume Ventures & Other unnamed Investors,Seed/Angel,4.8
1812,2016-04-28,DocsApp,ecommerce,Online Doctor Discovery & Chat platform,bangalore,"Rebright Partners, Anand Rajaraman, Venky Harinarayan",PrivateEquity,9.6
1813,2016-04-29,Impact Guru,ecommerce,Online Crowdfunding platform for NGOs & Social Projects,mumbai,"RB Investments, Fundnel",Seed/Angel,4.0
1814,2016-04-29,LetReach,ecommerce,ECommerce SAAS Solutions,delhi,vCommission,PrivateEquity,0.8
1815,2016-03-01,DriveU,ecommerce,Chauffeurs Discovery for private car owners,bangalore,Unitus Seed Fund,Seed/Angel,0.0
1816,2016-03-01,Gympik,ecommerce,"Fitness Centres, Gym Discovery online marketplace",bangalore,RoundGlass Partners,PrivateEquity,0.0
1817,2016-03-01,Testbook,ecommerce,Online Test Preparation Platform,mumbai,S Chand & Co,PrivateEquity,0.0
1818,2016-03-01,IQlect,tech,Big Data Analytics Platform,bangalore,"Lip-Bu Tan, Michael Marks, Nicolas Braithwaite",PrivateEquity,0.0
1819,2016-03-02,MoMark,ecommerce,Mobile Wallet Aggregation platform,delhi,YourNest Angel Fund,PrivateEquity,4.8
1820,2016-03-02,Skedool,ecommerce,AI based Office Assistant Mobile App,bangalore,"Kludein LLC\\nPhanindra Sama, Narayan Ramachandran, Pranav Pai",Seed/Angel,0.0
1821,2016-03-02,Systemantics,tech,Industrial robots maker,bangalore,"Nandan Nilekani, Accel Partners",PrivateEquity,11.2
1822,2016-03-03,Vertuals,tech,Audio Visual Digital Content creators for Brands,mumbai,Dino Morea,Seed/Angel,0.0
1823,2016-03-03,Imarticus Learning,edtech,Financial Services & Analytics Education Institute,mumbai,"Blinc Advisors, Amit Nanavati, Tashwinder Singh, Taranjit Jaswal, Amit Khanna",PrivateEquity,8.0
1824,2016-03-03,Shouut,ecommerce,Social Discovery Mobile app,delhi,Undisclosed investor,Seed/Angel,4.0
1825,2016-03-04,TinyStep,ecommerce,Parenting Social Network Platform,bangalore,Matt Glickman,PrivateEquity,0.0
1826,2016-03-04,Aahaa,ecommerce,Office Products Super Store,chennai,"YourNest Angel Fund,",PrivateEquity,8.0
1827,2016-03-04,Arcatron Mobility,tech,Smart wheelchair Design and Development,pune,"Sudhir Mehta, Anoop Hingorani",Seed/Angel,0.0
1828,2016-03-04,FTCash,ecommerce,Mobile Payments Platform,kolkata,IvyCap Ventures,Seed/Angel,1.2
1829,2016-03-04,Civilsdaily,ecommerce,Civil Services News Aggregator,delhi,Manoj Kumar & Other undisclosed investors,Seed/Angel,0.0
1830,2016-03-04,Zappka,ecommerce,Mobile App discovery and review platform,delhi,"Daman Soni, Rajat Gupta & Others",Seed/Angel,0.8
1831,2016-03-04,Tarusa World,ecommerce,Handicraft products eTailer,mumbai,Mohit Gulati,Seed/Angel,0.0
1832,2016-03-04,medECUBE,health,Healthcare related Services provider,delhi,Artiman Ventures,PrivateEquity,32.0
1833,2016-03-07,N,ecommerce,Bike Taxi Service & Hyperlocal Delivery App,delhi,"Ruchirans Jaipuria, Anuj Sanghi",Seed/Angel,4.0
1834,2016-03-07,Ninjacart,ecommerce,B2B marketplace for Farmers & Retailers,bangalore,"Accel Partners, Qualcomm Ventures, M&S Partners, Zop Smart",PrivateEquity,24.0
1835,2016-03-07,Reach,ecommerce,Cross Platform P2P file sharing mobile app,bangalore,"Rebright Partners, Sol Primero, Sudhir Anandarao, Ankur Warikoo, Ankur Singla",Seed/Angel,4.0
1836,2016-03-07,Vanity Cube,ecommerce,Hyperlocal Beauty Services platform,delhi,Unicorn Ventures,Seed/Angel,2.0
1837,2016-03-07,Wooplr,ecommerce,Curated Fashion ECommerce portal,bangalore,"Naveen Tewari, Abhay Singhal, Amit Gupta, Piyush Shah, Raghunandan G, Rajiv Mehta",Seed/Angel,0.0
1838,2016-03-07,Medidaili,ecommerce,Medical Support service platform,bangalore,Undisclosed private investors,Seed/Angel,0.8
1839,2016-03-08,Finomena,tech,Credit Worthiness Big Data Analytics,delhi,Matrix Partners India,PrivateEquity,0.0
1840,2016-03-08,Cookaroo,ecommerce,Food Delivery Platform,bangalore,Vijay Krishna Yadav,Seed/Angel,0.0
1841,2016-03-08,vPhrase Analytics,tech,AI based data analytics platform,mumbai,"Apoorv Ranjan Sharma, Daud Ali and others",Seed/Angel,0.0
1842,2016-03-08,LoveCycles,ecommerce,Women\\xe2\\x80\\x99s health Tracker,bangalore,Prime Venture Partners,Seed/Angel,6.0
1843,2016-03-08,Kartrocket,ecommerce,ECommerce SAAS platform,delhi,"Undisclosed Japanese investor, Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding Co Ltd, 500 Start-Ups",PrivateEquity,64.0
1844,2016-03-08,dunzo,ecommerce,Daily Task Management App,bangalore,"Aspada Investment Advisors, Blume Ventures.",Seed/Angel,5.2
1845,2016-03-09,Indiamart,ecommerce,B2B Marketplace for SMBs,delhi,Amadeus Capital,PrivateEquity,0.0
1846,2016-03-09,SmartVizX,tech,Virtual Reality Solutions,delhi,"Indian Angel Network, Stanford Angels, Entrepreneurs India",Seed/Angel,4.0
1847,2016-03-09,MyGubbi,realestate,Interior Design & Home D\\xc3\\xa9cor Solutions,bangalore,"Vipul Parekh, ajesh K Murthy,",Seed/Angel,20.0
1848,2016-03-09,Nukkad Shops,ecommerce,Hyperlocal Grocery Delivery Service,hyderabad,PurpleTalk Inc,Seed/Angel,8.0
1849,2016-03-09,Cloudacar,ecommerce,Carpooling Mobile App,pune,"Amit Choudhary, Anuj Puri",Seed/Angel,0.0
1850,2016-03-09,Justride,ecommerce,Self Drive Car Rental,mumbai,Dheeraj Jain & Other angel investors,Seed/Angel,3.2
1851,2016-03-09,Yana,ecommerce,Personal AI Transaction Engine App,delhi,"Puneet Gupta,",Seed/Angel,0.0
1852,2016-03-10,Big Fish Ventures,food,premium dining lounges Chain,delhi,Undisclosed investors,PrivateEquity,88.8
1853,2016-03-10,Stylflip,ecommerce,Pre-Owned Fashion marketplace mobile app,mumbai,"Raj Gala Shah, Zaheer Memon",Seed/Angel,0.0
1854,2016-03-10,Icertis,tech,Contract Management Software Solutions platform,pune,"Ignition Partners, Greycroft Partners, Fidelity Growth Partners India",PrivateEquity,120.0
1855,2016-03-10,Supplified,ecommerce,Construction material eTailer,delhi,Mohit Goel,Seed/Angel,8.0
1856,2016-03-11,JollyFoodFellow,tech,Food Related Marketing & Branding platform,ahemadabad,Janak Parikh,Seed/Angel,0.0
1857,2016-03-14,PinkBlue,ecommerce,Medical Supplies eTailer,bangalore,"Hari Krishna, Ajay Modani, Dr V Ravinder, Anirudh Rastogi, Abhishek Jain, Rakesh Gakhar, Rajeev Mudumba, Nagendra Prasad Bhanuprakash",Seed/Angel,1.788864
1858,2016-03-14,TruckingCube,transport_mobility,"Domestic, Commercial, and Industrial Goods Movers",delhi,Agarwal Movers Group,PrivateEquity,119.2
1859,2016-03-14,eSwasthya,ecommerce,Online Medicine Delivery Aggregator,ahemadabad,Hemang Sahani,Seed/Angel,0.0
1860,2016-03-15,FlipClass,ecommerce,Tutor Search Platform,bangalore,"S Chand and Co Pvt Ltd, Blume Ventures",PrivateEquity,8.0
1861,2016-03-15,Proximit,tech,Advertising Technology,pune,Funding through 1Crowd platform,Seed/Angel,1.2
1862,2016-03-15,WithMe,ecommerce,Personalized Fashion App,delhi,"Alex Kuruvilla, Pradeep Guha, Saket Dhankar, Rajan Pandhare",Seed/Angel,2.0
1863,2016-03-16,Gapoon,ecommerce,Hyperlocal Home Maintenance services,bangalore,"Chandrashekar Tallapragada, Pankaj Kapoor",Seed/Angel,1.44
1864,2016-03-16,Avagmah,ecommerce,Online Education Portal,bangalore,"Kris Gopalakrishnan, Atul Nishar",Seed/Angel,0.0
1865,2016-03-16,WorkIndia,ecommerce,Online Job Board,mumbai,Beenext,Seed/Angel,0.0
1866,2016-03-16,Wealthy,ecommerce,Online Investment management portal,bangalore,"Zishaan Hayath, Abhishek Goyal, Arjun and Rohan Malhotra, Harpreet Singh Grover, Gagan Dugal",Seed/Angel,2.0
1867,2016-03-17,Pramati,health,Specialized Patient Care platform,delhi,Undisclosed investors,Seed/Angel,1.6
1868,2016-03-17,Qlivery,ecommerce,Ondemand Concierge Service,delhi,Swastika Company Ltd,Seed/Angel,1.84
1869,2016-03-17,HealthEnablr,ecommerce,Doctor Discovery and booking platform,mumbai,Undisclosed investors,Seed/Angel,6.4
1870,2016-03-17,Liftiee,ecommerce,Car/ bike Pooling App,mumbai,"Rannvijay Singh, Anita Hassanandani",Seed/Angel,0.864
1871,2016-03-18,Hello Curry,food,Quick Service Restaurant Chain,hyderabad,Sashi Reddi & Other unnamed investors,PrivateEquity,12.0
1872,2016-03-19,goSporto,ecommerce,Online Sports discovery and booking platform,delhi,Naveen Gupta,Seed/Angel,0.24
1873,2016-03-21,OneClickWash,ecommerce,Online Laundry & Washing service Booking & Delivery,delhi,Unitus Seed Fund,Seed/Angel,0.0
